Номер дома;Общая площадь, кв,м,;Комнатность;Этаж;Секция;Линия;Студия;Количество сан узлов;Размер сан узла №1;Тип санузла 1;Размер сан узла №2;Тип санузла 2;Размер коридора;Гардеробная;Кухня;Количество балконов;Размер балкона №1;Размер балкона №2;Размер балкона №3;Жилая площадь за кв,м,;Размер 1-й комнаты;Размер 2-й комнаты;Размер 3-й комнаты;Размер 4-й комнаты;Ценазакв,м,;Ценазапомещение,тг.;Статус;Площадь гардеробных;Месяц продажи;Год продажи;планировка_1;планировка_2
9;52.7;2ккв;22;3;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;5.7;0.0;11.2;1.0;9.8;0.0;3.6;26.6;13.2;13.4;0.0;0.0;108820.0;5734814.0;Стр. Резерв;0.0;12;2019;У;Д
9;43.0;2ккв(с);22;3;2;1;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.6;0.0;9.0;2.0;3.6;3.2;3.6;24.1;10.9;13.2;0.0;0.0;122607.0;5272101.0;Стр. Резерв;0.0;12;2019;У;Д
9;33.9;1ккв;22;3;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;10.1;1.0;6.9;0.0;3.6;11.3;11.3;0.0;0.0;0.0;130957.0;4439442.3;Стр. Резерв;2.9;12;2019;Л;Д
9;32.5;1ккв;22;3;4;0;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.3;1.0;10.5;1.0;3.6;0.0;3.6;11.8;11.8;0.0;0.0;0.0;126412.0;4108390.0;Стр. Резерв;1.9;12;2019;Л;Д
9;55.5;2ккв;22;3;5;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.6;0.0;16.3;1.0;3.0;0.0;3.6;25.8;12.8;13.0;0.0;0.0;105529.0;5856859.5;Стр. Резерв;0.0;12;2019;Р;ДД
9;52.7;2ккв;23;3;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;5.7;0.0;11.2;1.0;9.8;0.0;3.6;26.6;13.2;13.4;0.0;0.0;108972.0;5742824.4;Стр. Резерв;0.0;12;2019;У;Д
9;43.0;2ккв(с);23;3;2;1;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.6;0.0;9.0;2.0;3.6;3.2;3.6;24.1;10.9;13.2;0.0;0.0;122798.0;5280314.0;Стр. Резерв;0.0;12;2019;У;Д
9;33.9;1ккв;23;3;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;10.1;1.0;6.9;0.0;3.6;11.3;11.3;0.0;0.0;0.0;131142.0;4445713.8;Стр. Резерв;2.9;12;2019;Л;Д
9;32.5;1ккв;23;3;4;0;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.3;1.0;10.5;1.0;3.6;0.0;3.6;11.8;11.8;0.0;0.0;0.0;126594.0;4114305.0;Стр. Резерв;1.9;12;2019;Л;Д
9;55.5;2ккв;23;3;5;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.6;0.0;16.3;1.0;3.0;0.0;3.6;25.8;12.8;13.0;0.0;0.0;105677.0;5865073.5;Стр. Резерв;0.0;12;2019;Р;ДД
9;52.7;2ккв;24;3;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;5.7;0.0;11.2;1.0;9.8;0.0;3.6;26.6;13.2;13.4;0.0;0.0;109124.0;5750834.8;Стр. Резерв;0.0;12;2019;У;Д
9;43.0;2ккв(с);24;3;2;1;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.6;0.0;9.0;2.0;3.6;3.2;3.6;24.1;10.9;13.2;0.0;0.0;122987.0;5288441.0;Стр. Резерв;0.0;12;2019;У;Д
9;33.9;1ккв;24;3;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;10.1;1.0;6.9;0.0;3.6;11.3;11.3;0.0;0.0;0.0;131327.0;4451985.3;Стр. Резерв;2.9;12;2019;Л;Д
9;32.5;1ккв;24;3;4;0;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.3;1.0;10.5;1.0;3.6;0.0;3.6;11.8;11.8;0.0;0.0;0.0;126776.0;4120220.0;Стр. Резерв;1.9;12;2019;Л;Д
9;55.5;2ккв;24;3;5;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.6;0.0;16.3;1.0;3.0;0.0;3.6;25.8;12.8;13.0;0.0;0.0;105825.0;5873287.5;Стр. Резерв;0.0;12;2019;Р;ДД
9;52.7;2ккв;25;3;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;5.7;0.0;11.2;1.0;9.8;0.0;3.6;26.6;13.2;13.4;0.0;0.0;104557.0;5510153.9;Продажа;0.0;9;2019;У;Д
9;43.0;2ккв(с);25;3;2;1;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.6;0.0;9.0;2.0;3.6;3.2;3.6;24.1;10.9;13.2;0.0;0.0;119561.0;5141123.0;Продажа;0.0;11;2019;У;Д
9;33.9;1ккв;25;3;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;10.1;1.0;6.9;0.0;3.6;11.3;11.3;0.0;0.0;0.0;131513.0;4458290.7;Стр. Резерв;2.9;12;2019;Л;Д
9;32.5;1ккв;25;3;4;0;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.3;1.0;10.5;1.0;3.6;0.0;3.6;11.8;11.8;0.0;0.0;0.0;126957.0;4126102.5;Стр. Резерв;1.9;12;2019;Л;Д
9;55.5;2ккв;25;3;5;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.6;0.0;16.3;1.0;3.0;0.0;3.6;25.8;12.8;13.0;0.0;0.0;105972.0;5881446.0;Стр. Резерв;0.0;12;2019;Р;ДД
19;51.8;2ккв;2;1;1;0;1.0;4.4;нет данных;0.0;Санузел отсутствует;6.7;0.0;14.4;0.0;0.0;0.0;3.6;26.3;12.3;14.0;0.0;0.0;94324.0;4885983.2;Стр. Резерв;0.0;12;2019;А;1
19;29.2;1ккв;2;1;2;0;1.0;3.8;нет данных;0.0;Санузел отсутствует;3.8;0.0;10.0;0.0;0.0;0.0;3.6;11.6;11.6;0.0;0.0;0.0;94324.0;2754260.8;Стр. Резерв;0.0;12;2019;Б;1
19;33.4;1ккв;2;1;3;0;1.0;3.7;нет данных;0.0;Санузел отсутствует;3.8;0.0;10.0;0.0;0.0;0.0;3.6;15.9;15.9;0.0;0.0;0.0;94324.0;3150421.6;Стр. Резерв;0.0;12;2019;В;1
19;72.0;3ккв;2;1;4;0;2.0;4.4;нет данных;1.3;нет данных;10.4;0.0;10.9;0.0;0.0;0.0;3.6;45.0;15.6;11.3;18.1;0.0;94324.0;6791328.0;Стр. Резерв;0.0;12;2019;Г;1
19;51.3;2ккв;3;1;1;0;1.0;4.1;нет данных;0.0;Санузел отсутствует;6.8;0.0;14.1;0.0;0.0;0.0;3.6;26.3;12.3;14.0;0.0;0.0;94324.0;4838821.2;Стр. Резерв;0.0;12;2019;А;1
19;29.1;1ккв;3;1;2;0;1.0;3.7;нет данных;0.0;Санузел отсутствует;3.8;0.0;10.0;0.0;0.0;0.0;3.6;11.6;11.6;0.0;0.0;0.0;94324.0;2744828.4;Стр. Резерв;0.0;12;2019;Б;1
19;33.4;1ккв;3;1;3;0;1.0;3.7;нет данных;0.0;Санузел отсутствует;3.8;0.0;10.0;0.0;0.0;0.0;3.6;15.9;15.9;0.0;0.0;0.0;94324.0;3150421.6;Стр. Резерв;0.0;12;2019;В;1
19;71.2;3ккв;3;1;4;0;2.0;3.9;нет данных;1.1;нет данных;10.4;0.0;10.8;0.0;0.0;0.0;3.6;45.0;15.6;11.3;18.1;0.0;94324.0;6715868.8;Стр. Резерв;0.0;12;2019;Г;1
19;52.8;2ккв;4;1;1;0;1.0;4.1;нет данных;0.0;Санузел отсутствует;6.8;0.0;14.1;1.0;3.0;0.0;3.6;26.3;12.3;14.0;0.0;0.0;94324.0;4980307.2;Стр. Резерв;0.0;12;2019;А;1
19;30.6;1ккв;4;1;2;0;1.0;3.7;нет данных;0.0;Санузел отсутствует;3.8;0.0;10.0;1.0;3.0;0.0;3.6;11.6;11.6;0.0;0.0;0.0;94324.0;2886314.4;Стр. Резерв;0.0;12;2019;Б;1
19;35.6;1ккв;4;1;3;0;1.0;3.7;нет данных;0.0;Санузел отсутствует;3.8;0.0;10.0;1.0;7.3;0.0;3.6;15.9;15.9;0.0;0.0;0.0;94324.0;3357934.4;Стр. Резерв;0.0;12;2019;В;1
19;76.5;3ккв;4;1;4;0;2.0;3.9;нет данных;1.1;нет данных;10.4;0.0;10.8;2.0;5.0;5.6;3.6;45.0;15.6;11.3;18.1;0.0;94324.0;7215786.0;Стр. Резерв;0.0;12;2019;Г;1
19;52.8;2ккв;5;1;1;0;1.0;4.1;нет данных;0.0;Санузел отсутствует;6.8;0.0;14.1;1.0;3.0;0.0;3.6;26.3;12.3;14.0;0.0;0.0;94324.0;4980307.2;Стр. Резерв;0.0;12;2019;А;1
19;30.6;1ккв;5;1;2;0;1.0;3.7;нет данных;0.0;Санузел отсутствует;3.8;0.0;10.0;1.0;3.0;0.0;3.6;11.6;11.6;0.0;0.0;0.0;94324.0;2886314.4;Стр. Резерв;0.0;12;2019;Б;1
19;35.6;1ккв;5;1;3;0;1.0;3.7;нет данных;0.0;Санузел отсутствует;3.8;0.0;10.0;1.0;7.3;0.0;3.6;15.9;15.9;0.0;0.0;0.0;122053.0;4345086.8;Стр. Резерв;0.0;12;2019;В;1
19;76.5;3ккв;5;1;4;0;2.0;3.9;нет данных;1.1;нет данных;10.4;0.0;10.8;2.0;5.0;5.6;3.6;45.0;15.6;11.3;18.1;0.0;94324.0;7215786.0;Стр. Резерв;0.0;12;2019;Г;1
19;52.8;2ккв;6;1;1;0;1.0;4.1;нет данных;0.0;Санузел отсутствует;6.8;0.0;14.1;1.0;3.0;0.0;3.6;26.3;12.3;14.0;0.0;0.0;94324.0;4980307.2;Стр. Резерв;0.0;12;2019;А;1
19;30.6;1ккв;6;1;2;0;1.0;3.7;нет данных;0.0;Санузел отсутствует;3.8;0.0;10.0;1.0;3.0;0.0;3.6;11.6;11.6;0.0;0.0;0.0;94324.0;2886314.4;Стр. Резерв;0.0;12;2019;Б;1
19;35.6;1ккв;6;1;3;0;1.0;3.7;нет данных;0.0;Санузел отсутствует;3.8;0.0;10.0;1.0;7.3;0.0;3.6;15.9;15.9;0.0;0.0;0.0;94324.0;3357934.4;Стр. Резерв;0.0;12;2019;В;1
19;76.5;3ккв;6;1;4;0;2.0;3.9;нет данных;1.1;нет данных;10.4;0.0;10.8;2.0;5.0;5.6;3.6;45.0;15.6;11.3;18.1;0.0;94324.0;7215786.0;Стр. Резерв;0.0;12;2019;Г;1
19;52.8;2ккв;7;1;1;0;1.0;4.1;нет данных;0.0;Санузел отсутствует;6.8;0.0;14.1;1.0;3.0;0.0;3.6;26.3;12.3;14.0;0.0;0.0;94324.0;4980307.2;Стр. Резерв;0.0;12;2019;А;1
19;30.6;1ккв;7;1;2;0;1.0;3.7;нет данных;0.0;Санузел отсутствует;3.8;0.0;10.0;1.0;3.0;0.0;3.6;11.6;11.6;0.0;0.0;0.0;94324.0;2886314.4;Стр. Резерв;0.0;12;2019;Б;1
19;35.6;1ккв;7;1;3;0;1.0;3.7;нет данных;0.0;Санузел отсутствует;3.8;0.0;10.0;1.0;7.3;0.0;3.6;15.9;15.9;0.0;0.0;0.0;94324.0;3357934.4;Стр. Резерв;0.0;12;2019;В;1
19;76.5;3ккв;7;1;4;0;2.0;3.9;нет данных;1.1;нет данных;10.4;0.0;10.8;2.0;5.0;5.6;3.6;45.0;15.6;11.3;18.1;0.0;94324.0;7215786.0;Стр. Резерв;0.0;12;2019;Г;1
19;52.8;2ккв;8;1;1;0;1.0;4.1;нет данных;0.0;Санузел отсутствует;6.8;0.0;14.1;1.0;3.0;0.0;3.6;26.3;12.3;14.0;0.0;0.0;94324.0;4980307.2;Стр. Резерв;0.0;12;2019;А;1
19;30.6;1ккв;8;1;2;0;1.0;3.7;нет данных;0.0;Санузел отсутствует;3.8;0.0;10.0;1.0;3.0;0.0;3.6;11.6;11.6;0.0;0.0;0.0;94324.0;2886314.4;Стр. Резерв;0.0;12;2019;Б;1
19;35.6;1ккв;8;1;3;0;1.0;3.7;нет данных;0.0;Санузел отсутствует;3.8;0.0;10.0;1.0;7.3;0.0;3.6;15.9;15.9;0.0;0.0;0.0;94324.0;3357934.4;Стр. Резерв;0.0;12;2019;В;1
19;76.5;3ккв;8;1;4;0;2.0;3.9;нет данных;1.1;нет данных;10.4;0.0;10.8;2.0;5.0;5.6;3.6;45.0;15.6;11.3;18.1;0.0;94324.0;7215786.0;Стр. Резерв;0.0;12;2019;Г;1
19;52.8;2ккв;9;1;1;0;1.0;4.1;нет данных;0.0;Санузел отсутствует;6.8;0.0;14.1;1.0;3.0;0.0;3.6;26.3;12.3;14.0;0.0;0.0;94324.0;4980307.2;Стр. Резерв;0.0;12;2019;А;1
19;30.6;1ккв;9;1;2;0;1.0;3.7;нет данных;0.0;Санузел отсутствует;3.8;0.0;10.0;1.0;3.0;0.0;3.6;11.6;11.6;0.0;0.0;0.0;94324.0;2886314.4;Стр. Резерв;0.0;12;2019;Б;1
19;35.6;1ккв;9;1;3;0;1.0;3.7;нет данных;0.0;Санузел отсутствует;3.8;0.0;10.0;1.0;7.3;0.0;3.6;15.9;15.9;0.0;0.0;0.0;94324.0;3357934.4;Стр. Резерв;0.0;12;2019;В;1
19;76.5;3ккв;9;1;4;0;2.0;3.9;нет данных;1.1;нет данных;10.4;0.0;10.8;2.0;5.0;5.6;3.6;45.0;15.6;11.3;18.1;0.0;94324.0;7215786.0;Стр. Резерв;0.0;12;2019;Г;1
19;52.8;2ккв;10;1;1;0;1.0;4.1;нет данных;0.0;Санузел отсутствует;6.8;0.0;14.1;1.0;3.0;0.0;3.6;26.3;12.3;14.0;0.0;0.0;94324.0;4980307.2;Стр. Резерв;0.0;12;2019;А;1
19;30.6;1ккв;10;1;2;0;1.0;3.7;нет данных;0.0;Санузел отсутствует;3.8;0.0;10.0;1.0;3.0;0.0;3.6;11.6;11.6;0.0;0.0;0.0;94324.0;2886314.4;Стр. Резерв;0.0;12;2019;Б;1
19;35.6;1ккв;10;1;3;0;1.0;3.7;нет данных;0.0;Санузел отсутствует;3.8;0.0;10.0;1.0;7.3;0.0;3.6;15.9;15.9;0.0;0.0;0.0;94324.0;3357934.4;Стр. Резерв;0.0;12;2019;В;1
19;76.5;3ккв;10;1;4;0;2.0;3.9;нет данных;1.1;нет данных;10.4;0.0;10.8;2.0;5.0;5.6;3.6;45.0;15.6;11.3;18.1;0.0;94324.0;7215786.0;Стр. Резерв;0.0;12;2019;Г;1
19;52.8;2ккв;11;1;1;0;1.0;4.1;нет данных;0.0;Санузел отсутствует;6.8;0.0;14.1;1.0;3.0;0.0;3.6;26.3;12.3;14.0;0.0;0.0;94324.0;4980307.2;Стр. Резерв;0.0;12;2019;А;1
19;30.6;1ккв;11;1;2;0;1.0;3.7;нет данных;0.0;Санузел отсутствует;3.8;0.0;10.0;1.0;3.0;0.0;3.6;11.6;11.6;0.0;0.0;0.0;94324.0;2886314.4;Стр. Резерв;0.0;12;2019;Б;1
19;35.6;1ккв;11;1;3;0;1.0;3.7;нет данных;0.0;Санузел отсутствует;3.8;0.0;10.0;1.0;7.3;0.0;3.6;15.9;15.9;0.0;0.0;0.0;94324.0;3357934.4;Стр. Резерв;0.0;12;2019;В;1
19;76.5;3ккв;11;1;4;0;2.0;3.9;нет данных;1.1;нет данных;10.4;0.0;10.8;2.0;5.0;5.6;3.6;45.0;15.6;11.3;18.1;0.0;94324.0;7215786.0;Стр. Резерв;0.0;12;2019;Г;1
19;52.8;2ккв;12;1;1;0;1.0;4.1;нет данных;0.0;Санузел отсутствует;6.8;0.0;14.1;1.0;3.0;0.0;3.6;26.3;12.3;14.0;0.0;0.0;94324.0;4980307.2;Стр. Резерв;0.0;12;2019;А;1
19;30.6;1ккв;12;1;2;0;1.0;3.7;нет данных;0.0;Санузел отсутствует;3.8;0.0;10.0;1.0;3.0;0.0;3.6;11.6;11.6;0.0;0.0;0.0;94324.0;2886314.4;Стр. Резерв;0.0;12;2019;Б;1
19;35.6;1ккв;12;1;3;0;1.0;3.7;нет данных;0.0;Санузел отсутствует;3.8;0.0;10.0;1.0;7.3;0.0;3.6;15.9;15.9;0.0;0.0;0.0;94324.0;3357934.4;Стр. Резерв;0.0;12;2019;В;1
19;76.5;3ккв;12;1;4;0;2.0;3.9;нет данных;1.1;нет данных;10.4;0.0;10.8;2.0;5.0;5.6;3.6;45.0;15.6;11.3;18.1;0.0;94324.0;7215786.0;Стр. Резерв;0.0;12;2019;Г;1
19;56.0;2ккв;2;2;1;0;2.0;1.6;нет данных;4.1;нет данных;8.1;0.0;15.7;0.0;0.0;0.0;3.6;26.5;13.0;13.5;0.0;0.0;94324.0;5282144.0;Стр. Резерв;0.0;12;2019;А;2
19;27.9;1ккв(с);2;2;2;1;1.0;4.2;нет данных;0.0;Санузел отсутствует;3.7;0.0;8.6;0.0;0.0;0.0;3.6;11.4;11.4;0.0;0.0;0.0;94324.0;2631639.6;Стр. Резерв;0.0;12;2019;Б;2
19;27.6;1ккв(с);2;2;3;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.9;0.0;7.8;0.0;0.0;0.0;3.6;12.0;12.0;0.0;0.0;0.0;94324.0;2603342.4;Стр. Резерв;0.0;12;2019;Б;2
19;27.0;1ккв(с);2;2;4;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;5.4;0.0;7.8;0.0;0.0;0.0;3.6;9.9;9.9;0.0;0.0;0.0;94324.0;2546748.0;Стр. Резерв;0.0;12;2019;Г;1
19;56.4;2ккв;2;2;5;0;1.0;4.4;нет данных;0.0;Санузел отсутствует;8.9;1.0;15.0;0.0;0.0;0.0;3.6;25.3;11.8;13.5;0.0;0.0;94324.0;5319873.6;Стр. Резерв;2.8;12;2019;Д;1
19;55.6;2ккв;3;2;1;0;2.0;1.4;нет данных;3.9;нет данных;8.1;0.0;15.7;0.0;0.0;0.0;3.6;26.5;13.0;13.5;0.0;0.0;94324.0;5244414.4;Стр. Резерв;0.0;12;2019;А;2
19;27.6;1ккв(с);3;2;2;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.9;0.0;7.8;0.0;0.0;0.0;3.6;12.0;12.0;0.0;0.0;0.0;94324.0;2603342.4;Стр. Резерв;0.0;12;2019;Б;2
19;27.6;1ккв(с);3;2;3;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.9;0.0;7.8;0.0;0.0;0.0;3.6;12.0;12.0;0.0;0.0;0.0;94324.0;2603342.4;Стр. Резерв;0.0;12;2019;Б;2
19;27.0;1ккв(с);3;2;4;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;5.4;0.0;7.8;0.0;0.0;0.0;3.6;9.9;9.9;0.0;0.0;0.0;94324.0;2546748.0;Стр. Резерв;0.0;12;2019;Г;1
19;55.8;2ккв;3;2;5;0;1.0;4.1;нет данных;0.0;Санузел отсутствует;8.9;1.0;14.7;0.0;0.0;0.0;3.6;25.3;11.8;13.5;0.0;0.0;94324.0;5263279.2;Стр. Резерв;2.8;12;2019;Д;1
19;57.8;2ккв;4;2;1;0;2.0;1.4;нет данных;3.9;нет данных;8.1;0.0;15.7;1.0;4.4;0.0;3.6;26.5;13.0;13.5;0.0;0.0;94324.0;5451927.2;Стр. Резерв;0.0;12;2019;А;2
19;28.6;1ккв(с);4;2;2;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;4.9;0.0;7.8;1.0;3.2;0.0;3.6;12.0;12.0;0.0;0.0;0.0;94324.0;2697666.4;Стр. Резерв;0.0;12;2019;Б;2
19;29.3;1ккв(с);4;2;3;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.9;0.0;7.8;1.0;5.6;0.0;3.6;12.0;12.0;0.0;0.0;0.0;94324.0;2763693.2;Стр. Резерв;0.0;12;2019;Б;2
19;28.0;1ккв(с);4;2;4;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;5.4;0.0;7.8;1.0;3.2;0.0;3.6;9.9;9.9;0.0;0.0;0.0;94324.0;2641072.0;Стр. Резерв;0.0;12;2019;Г;1
19;58.0;2ккв;4;2;5;0;1.0;4.1;нет данных;0.0;Санузел отсутствует;8.9;1.0;14.7;1.0;4.4;0.0;3.6;25.3;11.8;13.5;0.0;0.0;94324.0;5470792.0;Стр. Резерв;2.8;12;2019;Д;1
19;57.8;2ккв;5;2;1;0;2.0;1.4;нет данных;3.9;нет данных;8.1;0.0;15.7;1.0;4.4;0.0;3.6;26.5;13.0;13.5;0.0;0.0;94324.0;5451927.2;Стр. Резерв;0.0;12;2019;А;2
19;28.6;1ккв(с);5;2;2;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;5.9;0.0;7.8;1.0;3.2;0.0;3.6;12.0;12.0;0.0;0.0;0.0;94324.0;2697666.4;Стр. Резерв;0.0;12;2019;Б;2
19;29.3;1ккв(с);5;2;3;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.9;0.0;7.8;1.0;5.6;0.0;3.6;12.0;12.0;0.0;0.0;0.0;94324.0;2763693.2;Стр. Резерв;0.0;12;2019;Б;2
19;28.0;1ккв(с);5;2;4;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;5.4;0.0;7.8;1.0;3.2;0.0;3.6;9.9;9.9;0.0;0.0;0.0;94324.0;2641072.0;Стр. Резерв;0.0;12;2019;Г;1
19;58.0;2ккв;5;2;5;0;1.0;4.1;нет данных;0.0;Санузел отсутствует;8.9;1.0;14.7;1.0;4.4;0.0;3.6;25.3;11.8;13.5;0.0;0.0;94324.0;5470792.0;Стр. Резерв;2.8;12;2019;Д;1
19;57.8;2ккв;6;2;1;0;2.0;1.4;нет данных;3.9;нет данных;8.1;0.0;15.7;1.0;4.4;0.0;3.6;26.5;13.0;13.5;0.0;0.0;94324.0;5451927.2;Стр. Резерв;0.0;12;2019;А;2
19;28.6;1ккв(с);6;2;2;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;6.9;0.0;7.8;1.0;3.2;0.0;3.6;12.0;12.0;0.0;0.0;0.0;94324.0;2697666.4;Стр. Резерв;0.0;12;2019;Б;2
19;29.3;1ккв(с);6;2;3;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.9;0.0;7.8;1.0;5.6;0.0;3.6;12.0;12.0;0.0;0.0;0.0;94324.0;2763693.2;Стр. Резерв;0.0;12;2019;Б;2
19;28.0;1ккв(с);6;2;4;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;5.4;0.0;7.8;1.0;3.2;0.0;3.6;9.9;9.9;0.0;0.0;0.0;94324.0;2641072.0;Стр. Резерв;0.0;12;2019;Г;1
19;58.0;2ккв;6;2;5;0;1.0;4.1;нет данных;0.0;Санузел отсутствует;8.9;1.0;14.7;1.0;4.4;0.0;3.6;25.3;11.8;13.5;0.0;0.0;94324.0;5470792.0;Стр. Резерв;2.8;12;2019;Д;1
19;57.8;2ккв;7;2;1;0;2.0;1.4;нет данных;3.9;нет данных;8.1;0.0;15.7;1.0;4.4;0.0;3.6;26.5;13.0;13.5;0.0;0.0;94324.0;5451927.2;Стр. Резерв;0.0;12;2019;А;2
19;28.6;1ккв(с);7;2;2;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;7.9;0.0;7.8;1.0;3.2;0.0;3.6;12.0;12.0;0.0;0.0;0.0;94324.0;2697666.4;Стр. Резерв;0.0;12;2019;Б;2
19;29.3;1ккв(с);7;2;3;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.9;0.0;7.8;1.0;5.6;0.0;3.6;12.0;12.0;0.0;0.0;0.0;94324.0;2763693.2;Стр. Резерв;0.0;12;2019;Б;2
19;28.0;1ккв(с);7;2;4;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;5.4;0.0;7.8;1.0;3.2;0.0;3.6;9.9;9.9;0.0;0.0;0.0;94324.0;2641072.0;Стр. Резерв;0.0;12;2019;Г;1
19;58.0;2ккв;7;2;5;0;1.0;4.1;нет данных;0.0;Санузел отсутствует;8.9;1.0;14.7;1.0;4.4;0.0;3.6;25.3;11.8;13.5;0.0;0.0;94324.0;5470792.0;Стр. Резерв;2.8;12;2019;Д;1
19;57.8;2ккв;8;2;1;0;2.0;1.4;нет данных;3.9;нет данных;8.1;0.0;15.7;1.0;4.4;0.0;3.6;26.5;13.0;13.5;0.0;0.0;94324.0;5451927.2;Стр. Резерв;0.0;12;2019;А;2
19;28.6;1ккв(с);8;2;2;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;8.9;0.0;7.8;1.0;3.2;0.0;3.6;12.0;12.0;0.0;0.0;0.0;94324.0;2697666.4;Стр. Резерв;0.0;12;2019;Б;2
19;29.3;1ккв(с);8;2;3;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.9;0.0;7.8;1.0;5.6;0.0;3.6;12.0;12.0;0.0;0.0;0.0;94324.0;2763693.2;Стр. Резерв;0.0;12;2019;Б;2
19;28.0;1ккв(с);8;2;4;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;5.4;0.0;7.8;1.0;3.2;0.0;3.6;9.9;9.9;0.0;0.0;0.0;94324.0;2641072.0;Стр. Резерв;0.0;12;2019;Г;1
19;58.0;2ккв;8;2;5;0;1.0;4.1;нет данных;0.0;Санузел отсутствует;8.9;1.0;14.7;1.0;4.4;0.0;3.6;25.3;11.8;13.5;0.0;0.0;94324.0;5470792.0;Стр. Резерв;2.8;12;2019;Д;1
19;57.8;2ккв;9;2;1;0;2.0;1.4;нет данных;3.9;нет данных;8.1;0.0;15.7;1.0;4.4;0.0;3.6;26.5;13.0;13.5;0.0;0.0;94324.0;5451927.2;Стр. Резерв;0.0;12;2019;А;2
19;28.6;1ккв(с);9;2;2;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;9.9;0.0;7.8;1.0;3.2;0.0;3.6;12.0;12.0;0.0;0.0;0.0;94324.0;2697666.4;Стр. Резерв;0.0;12;2019;Б;2
19;29.3;1ккв(с);9;2;3;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.9;0.0;7.8;1.0;5.6;0.0;3.6;12.0;12.0;0.0;0.0;0.0;94324.0;2763693.2;Стр. Резерв;0.0;12;2019;Б;2
19;28.0;1ккв(с);9;2;4;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;5.4;0.0;7.8;1.0;3.2;0.0;3.6;9.9;9.9;0.0;0.0;0.0;94324.0;2641072.0;Стр. Резерв;0.0;12;2019;Г;1
19;58.0;2ккв;9;2;5;0;1.0;4.1;нет данных;0.0;Санузел отсутствует;8.9;1.0;14.7;1.0;4.4;0.0;3.6;25.3;11.8;13.5;0.0;0.0;94324.0;5470792.0;Стр. Резерв;2.8;12;2019;Д;1
19;57.8;2ккв;10;2;1;0;2.0;1.4;нет данных;3.9;нет данных;8.1;0.0;15.7;1.0;4.4;0.0;3.6;26.5;13.0;13.5;0.0;0.0;94324.0;5451927.2;Стр. Резерв;0.0;12;2019;А;2
19;28.6;1ккв(с);10;2;2;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;10.9;0.0;7.8;1.0;3.2;0.0;3.6;12.0;12.0;0.0;0.0;0.0;94324.0;2697666.4;Стр. Резерв;0.0;12;2019;Б;2
19;29.3;1ккв(с);10;2;3;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.9;0.0;7.8;1.0;5.6;0.0;3.6;12.0;12.0;0.0;0.0;0.0;94324.0;2763693.2;Стр. Резерв;0.0;12;2019;Б;2
